"","seasonal","trend","remainder"
"213",65.3665923441202,52.8954636459692,-103.262055990089
"214",52.4855556540364,52.8898814556668,-64.3754371097033
"215",46.9795189639527,52.8842992653645,-14.8638182293172
"216",86.3484822738689,52.8787170750621,188.772800651069
"217",79.0924455837852,52.8731348847597,110.034419531455
"218",64.3364088937014,52.8675526944574,38.7960384118412
"219",83.8303722036177,52.861970504155,-41.6923427077727
"220",52.4493355135339,52.8563883138526,-39.3057238273866
"221",54.9432988234502,52.8508061235503,3.20589505299957
"222",56.8130800702871,52.838262122695,-30.6513421929821
"223",120.307861317124,52.8257181218398,-45.1335794389637
"224",55.5526425639608,52.8131741209845,-11.3658166849453
"225",58.1724238107977,52.8006301201293,-27.973053930927
"226",34.2922050576346,52.788086119274,5.9197088230914
"227",13.6590236768871,52.7755421184188,8.56543420469415
"228",7.15084229613958,52.7629981175635,-8.91384041370311
