coords,Region 1,Region 2,Region 3,Region 4,Region 5,Region 6,Region 7,Region 8,Region 9,Region 10
"(-103.75, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988066960907621,0.0,0.0
"(-103.25, 28.75)",0.0,0.0,0.0,0.0,0.0,0.011429660295812346,0.0,0.0,0.0,0.0
"(-103.25, 29.25)",0.0,0.0,0.0,0.0,0.0,0.9219613657052327,0.0,0.0,0.0,0.0
"(-103.25, 29.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 36.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-103.25, 36.75)",0.0,0.0,0.0,0.0,0.0,0.9993821098338096,0.0,0.0006178901661902879,0.0,0.0
"(-103.25, 37.25)",0.0,0.0,0.0,0.0,0.0,0.00013155534913202813,0.0,0.9998684446508679,0.0,0.0
"(-103.25, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.995783443521283,0.004216556478716874,0.0,0.0
"(-103.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-103.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-103.25, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-103.25, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.001519050292852851,0.9984809497071473,0.0,0.0
"(-103.25, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-103.25, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987905034779376,0.0,0.0
"(-102.75, 29.25)",0.0,0.0,0.0,0.0,0.0,0.17498898911292926,0.0,0.0,0.0,0.0
"(-102.75, 29.75)",0.0,0.0,0.0,0.0,0.0,0.7610023535726335,0.0,0.0,0.0,0.0
"(-102.75, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 36.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.75, 36.75)",0.0,0.0,0.0,0.0,0.0,0.9944839152338188,0.0,0.005516084766181258,0.0,0.0
"(-102.75, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.9954397968872514,0.004560203112748736,0.0,0.0
"(-102.75, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-102.75, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-102.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.999740560727806,0.0002594392721937821,0.0,0.0
"(-102.75, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.00018807095800625167,0.9998119290419938,0.0,0.0
"(-102.75, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.75, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985350882539371,0.0,0.0
"(-102.25, 29.75)",0.0,0.0,0.0,0.0,0.0,0.36826882466552113,0.0,0.0,0.0,0.0
"(-102.25, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 36.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-102.25, 36.75)",0.0,0.0,0.0,0.0,0.0,0.9880262941843825,0.001151667523241886,0.010822038292375625,0.0,0.0
"(-102.25, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0837535874066018,0.916246412593398,0.0,0.0
"(-102.25, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.08511461257418322,0.9148853874258168,0.0,0.0
"(-102.25, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.08925451098703646,0.9107454890129635,0.0,0.0
"(-102.25, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.09094946616911942,0.9090505338308806,0.0,0.0
"(-102.25, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.09609767724336171,0.9039023227566384,0.0,0.0
"(-102.25, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.10166312763554369,0.8983368723644564,0.0,0.0
"(-102.25, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.10346483520653321,0.8965351647934668,0.0,0.0
"(-102.25, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.10296824848359536,0.8970317515164046,0.0,0.0
"(-102.25, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.9958222650400473,0.004177734959952871,0.0,0.0
"(-102.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-102.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-102.25, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.9989449639597702,0.001055036040229947,0.0,0.0
"(-102.25, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-102.25, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975842405369431,0.0,0.0
"(-101.75, 29.75)",0.0,0.0,0.0,0.0,0.0,0.43206572531157106,0.0,0.0,0.0,0.0
"(-101.75, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 36.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.75, 36.75)",0.0,0.0,0.0,0.0,0.0,0.9888459390376576,0.011154060962342536,0.0,0.0,0.0
"(-101.75, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.9955716293599195,0.004428370640080576,0.0,0.0
"(-101.75, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.75, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983538838140925,0.0,0.0
"(-101.25, 29.25)",0.0,0.0,0.0,0.0,0.0,0.03514567840836829,0.0,0.0,0.0,0.0
"(-101.25, 29.75)",0.0,0.0,0.0,0.0,0.0,0.798836656569515,0.0,0.0,0.0,0.0
"(-101.25, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 36.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-101.25, 36.75)",0.0,0.0,0.0,0.0,0.0,0.9937633113420125,0.006236688657987551,0.0,0.0,0.0
"(-101.25, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-101.25, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.9953716439363053,0.004628356063694787,0.0,0.0
"(-101.25, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-101.25, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987097674933691,0.0,0.0
"(-100.75, 28.75)",0.0,0.0,0.0,0.0,0.0,0.09598678706953223,0.0,0.0,0.0,0.0
"(-100.75, 29.25)",0.0,0.0,0.0,0.0,0.0,0.671632487690772,0.0,0.0,0.0,0.0
"(-100.75, 29.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 36.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.75, 36.75)",0.0,0.0,0.0,0.0,0.0,0.9984119900113462,0.0015880099886537826,0.0,0.0,0.0
"(-100.75, 37.25)",0.0,0.0,0.0,0.0,0.0,0.00027171282761211183,0.9997282871723879,0.0,0.0,0.0
"(-100.75, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-100.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.996501299191464,0.0034987008085360038,0.0,0.0
"(-100.75, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"(-100.75, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990186377722187,0.0,0.0
"(-100.25, 28.25)",0.0,0.0,0.0,0.0,0.0,0.4233043219225905,0.0,0.0,0.0,0.0
"(-100.25, 28.75)",0.0,0.0,0.0,0.0,0.0,0.9482972416824732,0.0,0.0,0.0,0.0
"(-100.25, 29.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 29.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-100.25, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
